Reporting country,Reference period,Item code,Item name,IORP type,Value (euro millions),Date of extraction (yyyymmdd)
AT,2024,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,23283.663147,20250716
AT,2024,R0130,Bonds,DB,1292.772321,20250716
AT,2024,R0130,Bonds,DC,6402.649191,20250716
AT,2024,R0140,Equity,DB,1189.5157,20250716
AT,2024,R0140,Equity,DC,6246.450952,20250716
AT,2024,R0150,Mixed,DB,874.410043,20250716
AT,2024,R0150,Mixed,DC,4288.116774,20250716
AT,2024,R0160,Real estate,DB,228.938917,20250716
AT,2024,R0160,Real estate,DC,2014.535566,20250716
AT,2024,R0170,Alternative funds,DB,307.184733,20250716
AT,2024,R0170,Alternative funds,DC,1583.94293,20250716
AT,2024,R0180,Other investment funds/shares,DB,708.041951,20250716
AT,2024,R0180,Other investment funds/shares,DC,2747.967735,20250716
AT,2024,R0190,Derivatives,DB,-8.693423,20250716
AT,2024,R0190,Derivatives,DC,-0.22602,20250716
AT,2024,R0200,Other investments,DB,31.30471,20250716
AT,2024,R0200,Other investments,DC,232.883712,20250716
AT,2024,R0210,Loans and mortgages,DB,2.252576,20250716
AT,2024,R0210,Loans and mortgages,DC,18.197313,20250716
AT,2024,R0220,Mortgages,DB,,20250716
AT,2024,R0220,Mortgages,DC,,20250716
AT,2024,R0230,Loans,DB,2.252576,20250716
AT,2024,R0230,Loans,DC,18.197313,20250716
AT,2024,R0240,(Re)insurance recoverables,DB,,20250716
AT,2024,R0240,(Re)insurance recoverables,DC,,20250716
AT,2024,R0250,Cash and Cash equivalents,DB,84.931907,20250716
AT,2024,R0250,Cash and Cash equivalents,DC,473.814341,20250716
AT,2024,R0258,"Any other assets, not elsewhere shown",DB,122.229451,20250716
AT,2024,R0258,"Any other assets, not elsewhere shown",DC,491.957032,20250716
AT,2024,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
AT,2024,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,,20250716
AT,2024,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,122.229451,20250716
AT,2024,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,491.957032,20250716
AT,2024,R0268,Total assets,DB,4944.514714,20250716
AT,2024,R0268,Total assets,DC,25280.620391,20250716
AT,2024,R0269,Total assets reported by exempted IORPs,DB,,20250716
AT,2024,R0269,Total assets reported by exempted IORPs,DC,,20250716
AT,2024,R0270,Total assets reported by non-exempted IORPs,DB,4944.514714,20250716
AT,2024,R0270,Total assets reported by non-exempted IORPs,DC,25280.620391,20250716
AT,2024,R0280,Technical provisions,DB,4650.310798,20250716
AT,2024,R0280,Technical provisions,DC,24065.355921,20250716
AT,2024,R0290,Margin for adverse deviation,DB,,20250716
AT,2024,R0290,Margin for adverse deviation,DC,,20250716
AT,2024,R0300,(Re)insurance payables,DB,,20250716
AT,2024,R0300,(Re)insurance payables,DC,,20250716
AT,2024,R0310,"Any other liabilities, not elsewhere shown",DB,216.207758,20250716
AT,2024,R0310,"Any other liabilities, not elsewhere shown",DC,803.227218,20250716
AT,2024,R0318,Total liabilities,DB,4866.518556,20250716
AT,2024,R0318,Total liabilities,DC,24868.583139,20250716
AT,2024,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
AT,2024,R0319,Total liabilities reported by exempted IORPs,DC,,20250716
AT,2024,R0320,Total liabilities reported by non-exempted IORPs,DB,4866.518556,20250716
AT,2024,R0320,Total liabilities reported by non-exempted IORPs,DC,24868.583139,20250716
AT,2024,R0330,Regulatory own funds,DB,55.444694,20250716
AT,2024,R0330,Regulatory own funds,DC,319.961661,20250716
AT,2024,R0340,Reserves,DB,22.551464,20250716
AT,2024,R0340,Reserves,DC,92.075592,20250716
AT,2024,R0350,Statutory,DB,22.551464,20250716
AT,2024,R0350,Statutory,DC,92.075592,20250716
AT,2024,R0360,Free,DB,,20250716
AT,2024,R0360,Free,DC,,20250716
AT,2024,R0370,Profit reserves,DB,,20250716
AT,2024,R0370,Profit reserves,DC,,20250716
BE,2020,R0010,Investments,DB,37658.121106,20250716
BE,2020,R0010,Investments,DC,450.043846,20250716
BE,2020,R0018,Property (other than for own use),DB,54.511224,20250716
BE,2020,R0018,Property (other than for own use),DC,0.0,20250716
BE,2020,R0019,Property (other than for own use) reported by exempted IORPs,DB,,20250716
BE,2020,R0019,Property (other than for own use) reported by exempted IORPs,DC,,20250716
BE,2020,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,54.511224,20250716
BE,2020,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,0.0,20250716
BE,2020,R0028,Equities,DB,2610.510991,20250716
BE,2020,R0028,Equities,DC,0.0,20250716
BE,2020,R0029,Equities reported by exempted IORPs,DB,,20250716
BE,2020,R0029,Equities reported by exempted IORPs,DC,,20250716
BE,2020,R0030,Equities reported by non-exempted IORPs,DB,2610.510991,20250716
BE,2020,R0030,Equities reported by non-exempted IORPs,DC,0.0,20250716
BE,2020,R0040,Equities - listed,DB,2401.648822,20250716
BE,2020,R0040,Equities - listed,DC,0.0,20250716
BE,2020,R0050,Equities - unlisted,DB,208.862169,20250716
BE,2020,R0050,Equities - unlisted,DC,0.0,20250716
BE,2020,R0058,Bonds,DB,4363.349216,20250716
BE,2020,R0058,Bonds,DC,0.0,20250716
BE,2020,R0059,Bonds reported by exempted IORPs,DB,,20250716
BE,2020,R0059,Bonds reported by exempted IORPs,DC,,20250716
BE,2020,R0060,Bonds reported by non-exempted IORPs,DB,4363.349216,20250716
BE,2020,R0060,Bonds reported by non-exempted IORPs,DC,0.0,20250716
BE,2020,R0070,Government Bonds,DB,3079.094379,20250716
BE,2020,R0070,Government Bonds,DC,0.0,20250716
BE,2020,R0080,Corporate Bonds,DB,1258.37477,20250716
BE,2020,R0080,Corporate Bonds,DC,0.0,20250716
BE,2020,R0090,Financial,DB,467.661416,20250716
BE,2020,R0090,Financial,DC,0.0,20250716
BE,2020,R0100,Non-financial,DB,790.713354,20250716
BE,2020,R0100,Non-financial,DC,0.0,20250716
BE,2020,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,25.880067,20250716
BE,2020,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,0.0,20250716
BE,2020,R0118,Collective investment undertaking,DB,30185.655451,20250716
BE,2020,R0118,Collective investment undertaking,DC,445.425754,20250716
BE,2020,R0119,Collective investment undertaking reported by exempted IORPs,DB,,20250716
BE,2020,R0119,Collective investment undertaking reported by exempted IORPs,DC,,20250716
BE,2020,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,30185.655451,20250716
BE,2020,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,445.425754,20250716
BE,2020,R0130,Bonds,DB,11915.877519,20250716
BE,2020,R0130,Bonds,DC,116.10536,20250716
BE,2020,R0140,Equity,DB,10721.849735,20250716
BE,2020,R0140,Equity,DC,151.102088,20250716
BE,2020,R0150,Mixed,DB,4763.105582,20250716
BE,2020,R0150,Mixed,DC,172.095519,20250716
BE,2020,R0160,Real estate,DB,353.075822,20250716
BE,2020,R0160,Real estate,DC,0.390216,20250716
BE,2020,R0170,Alternative funds,DB,1193.895452,20250716
BE,2020,R0170,Alternative funds,DC,0.070575,20250716
BE,2020,R0180,Other investment funds/shares,DB,1237.851341,20250716
BE,2020,R0180,Other investment funds/shares,DC,5.661996,20250716
BE,2020,R0190,Derivatives,DB,88.987523,20250716
BE,2020,R0190,Derivatives,DC,0.0,20250716
BE,2020,R0200,Other investments,DB,355.106701,20250716
BE,2020,R0200,Other investments,DC,4.618092,20250716
BE,2020,R0210,Loans and mortgages,DB,98.611072,20250716
BE,2020,R0210,Loans and mortgages,DC,0.0,20250716
BE,2020,R0220,Mortgages,DB,1.523487,20250716
BE,2020,R0220,Mortgages,DC,0.0,20250716
BE,2020,R0230,Loans,DB,97.087585,20250716
BE,2020,R0230,Loans,DC,0.0,20250716
BE,2020,R0240,(Re)insurance recoverables,DB,384.992527,20250716
BE,2020,R0240,(Re)insurance recoverables,DC,0.933123,20250716
BE,2020,R0250,Cash and Cash equivalents,DB,756.694954,20250716
BE,2020,R0250,Cash and Cash equivalents,DC,12.940492,20250716
BE,2020,R0258,"Any other assets, not elsewhere shown",DB,285.514566,20250716
BE,2020,R0258,"Any other assets, not elsewhere shown",DC,3.2136,20250716
BE,2020,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
BE,2020,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,,20250716
BE,2020,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,285.514566,20250716
BE,2020,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,3.2136,20250716
BE,2020,R0268,Total assets,DB,39183.934225,20250716
BE,2020,R0268,Total assets,DC,467.131061,20250716
BE,2020,R0269,Total assets reported by exempted IORPs,DB,,20250716
BE,2020,R0269,Total assets reported by exempted IORPs,DC,,20250716
BE,2020,R0270,Total assets reported by non-exempted IORPs,DB,39183.934225,20250716
BE,2020,R0270,Total assets reported by non-exempted IORPs,DC,467.131061,20250716
BE,2020,R0280,Technical provisions,DB,32202.637863,20250716
BE,2020,R0280,Technical provisions,DC,464.656628,20250716
BE,2020,R0290,Margin for adverse deviation,DB,0.0,20250716
BE,2020,R0290,Margin for adverse deviation,DC,0.0,20250716
BE,2020,R0300,(Re)insurance payables,DB,409.358095,20250716
BE,2020,R0300,(Re)insurance payables,DC,0.436121,20250716
BE,2020,R0310,"Any other liabilities, not elsewhere shown",DB,115.780218,20250716
BE,2020,R0310,"Any other liabilities, not elsewhere shown",DC,1.602713,20250716
BE,2020,R0318,Total liabilities,DB,32727.776176,20250716
BE,2020,R0318,Total liabilities,DC,466.695462,20250716
BE,2020,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
BE,2020,R0319,Total liabilities reported by exempted IORPs,DC,,20250716
BE,2020,R0320,Total liabilities reported by non-exempted IORPs,DB,32727.776176,20250716
BE,2020,R0320,Total liabilities reported by non-exempted IORPs,DC,466.695462,20250716
BE,2020,R0330,Regulatory own funds,DB,219.765123,20250716
BE,2020,R0330,Regulatory own funds,DC,0.0,20250716
BE,2020,R0340,Reserves,DB,6236.39292,20250716
BE,2020,R0340,Reserves,DC,0.435599,20250716
BE,2020,R0350,Statutory,DB,0.0,20250716
BE,2020,R0350,Statutory,DC,0.0,20250716
BE,2020,R0360,Free,DB,6236.39292,20250716
BE,2020,R0360,Free,DC,0.435599,20250716
BE,2020,R0370,Profit reserves,DB,0.0,20250716
BE,2020,R0370,Profit reserves,DC,0.0,20250716
BE,2021,R0010,Investments,DB,41032.33913,20250716
BE,2021,R0010,Investments,DC,598.054262,20250716
BE,2021,R0018,Property (other than for own use),DB,40.142569,20250716
BE,2021,R0018,Property (other than for own use),DC,,20250716
BE,2021,R0019,Property (other than for own use) reported by exempted IORPs,DB,,20250716
BE,2021,R0019,Property (other than for own use) reported by exempted IORPs,DC,,20250716
BE,2021,R0020,Property (other than for own use) reported by non-exempted IORPs,DB,40.142569,20250716
BE,2021,R0020,Property (other than for own use) reported by non-exempted IORPs,DC,,20250716
BE,2021,R0028,Equities,DB,2885.018811,20250716
BE,2021,R0028,Equities,DC,0.0,20250716
BE,2021,R0029,Equities reported by exempted IORPs,DB,,20250716
BE,2021,R0029,Equities reported by exempted IORPs,DC,,20250716
BE,2021,R0030,Equities reported by non-exempted IORPs,DB,2885.018811,20250716
BE,2021,R0030,Equities reported by non-exempted IORPs,DC,0.0,20250716
BE,2021,R0040,Equities - listed,DB,2672.244743,20250716
BE,2021,R0040,Equities - listed,DC,0.0,20250716
BE,2021,R0050,Equities - unlisted,DB,212.774068,20250716
BE,2021,R0050,Equities - unlisted,DC,,20250716
BE,2021,R0058,Bonds,DB,4500.216896,20250716
BE,2021,R0058,Bonds,DC,0.0,20250716
BE,2021,R0059,Bonds reported by exempted IORPs,DB,,20250716
BE,2021,R0059,Bonds reported by exempted IORPs,DC,,20250716
BE,2021,R0060,Bonds reported by non-exempted IORPs,DB,4500.216896,20250716
BE,2021,R0060,Bonds reported by non-exempted IORPs,DC,0.0,20250716
BE,2021,R0070,Government Bonds,DB,2598.64593,20250716
BE,2021,R0070,Government Bonds,DC,,20250716
BE,2021,R0080,Corporate Bonds,DB,1875.410324,20250716
BE,2021,R0080,Corporate Bonds,DC,0.0,20250716
BE,2021,R0090,Financial,DB,657.724495,20250716
BE,2021,R0090,Financial,DC,,20250716
BE,2021,R0100,Non-financial,DB,1217.685829,20250716
BE,2021,R0100,Non-financial,DC,,20250716
BE,2021,R0110,Bonds other than Government Bonds and Corporate Bonds,DB,26.160642,20250716
BE,2021,R0110,Bonds other than Government Bonds and Corporate Bonds,DC,,20250716
BE,2021,R0118,Collective investment undertaking,DB,33348.500808,20250716
BE,2021,R0118,Collective investment undertaking,DC,592.108607,20250716
BE,2021,R0119,Collective investment undertaking reported by exempted IORPs,DB,,20250716
BE,2021,R0119,Collective investment undertaking reported by exempted IORPs,DC,,20250716
BE,2021,R0120,Collective investment undertaking reported by non-exempted IORPs,DB,33348.500808,20250716
BE,2021,R0120,Collective investment undertaking reported by non-exempted IORPs,DC,592.108607,20250716
BE,2021,R0130,Bonds,DB,13004.712216,20250716
BE,2021,R0130,Bonds,DC,122.415838,20250716
BE,2021,R0140,Equity,DB,12961.252655,20250716
BE,2021,R0140,Equity,DC,243.538444,20250716
BE,2021,R0150,Mixed,DB,4750.620221,20250716
BE,2021,R0150,Mixed,DC,219.161473,20250716
BE,2021,R0160,Real estate,DB,553.585911,20250716
BE,2021,R0160,Real estate,DC,0.532489,20250716
BE,2021,R0170,Alternative funds,DB,1411.218276,20250716
BE,2021,R0170,Alternative funds,DC,0.345919,20250716
BE,2021,R0180,Other investment funds/shares,DB,667.111529,20250716
BE,2021,R0180,Other investment funds/shares,DC,6.114444,20250716
BE,2021,R0190,Derivatives,DB,49.994968,20250716
BE,2021,R0190,Derivatives,DC,,20250716
BE,2021,R0200,Other investments,DB,208.465078,20250716
BE,2021,R0200,Other investments,DC,5.945655,20250716
BE,2021,R0210,Loans and mortgages,DB,103.374424,20250716
BE,2021,R0210,Loans and mortgages,DC,0.0,20250716
BE,2021,R0220,Mortgages,DB,1.776124,20250716
BE,2021,R0220,Mortgages,DC,,20250716
BE,2021,R0230,Loans,DB,101.5983,20250716
BE,2021,R0230,Loans,DC,,20250716
BE,2021,R0240,(Re)insurance recoverables,DB,345.610744,20250716
BE,2021,R0240,(Re)insurance recoverables,DC,,20250716
BE,2021,R0250,Cash and Cash equivalents,DB,749.127908,20250716
BE,2021,R0250,Cash and Cash equivalents,DC,20.490931,20250716
BE,2021,R0258,"Any other assets, not elsewhere shown",DB,259.279336,20250716
BE,2021,R0258,"Any other assets, not elsewhere shown",DC,1.644031,20250716
BE,2021,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DB,,20250716
BE,2021,R0259,"Any other assets, not elsewhere shown reported by exempted IORPs",DC,,20250716
BE,2021,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DB,259.279336,20250716
BE,2021,R0260,"Any other assets, not elsewhere shown reported by non-exempted IORPs",DC,1.644031,20250716
BE,2021,R0268,Total assets,DB,42489.731542,20250716
BE,2021,R0268,Total assets,DC,620.189224,20250716
BE,2021,R0269,Total assets reported by exempted IORPs,DB,,20250716
BE,2021,R0269,Total assets reported by exempted IORPs,DC,,20250716
BE,2021,R0270,Total assets reported by non-exempted IORPs,DB,42489.731542,20250716
BE,2021,R0270,Total assets reported by non-exempted IORPs,DC,620.189224,20250716
BE,2021,R0280,Technical provisions,DB,33595.08037,20250716
BE,2021,R0280,Technical provisions,DC,615.522905,20250716
BE,2021,R0290,Margin for adverse deviation,DB,0.0,20250716
BE,2021,R0290,Margin for adverse deviation,DC,,20250716
BE,2021,R0300,(Re)insurance payables,DB,446.812974,20250716
BE,2021,R0300,(Re)insurance payables,DC,0.593059,20250716
BE,2021,R0310,"Any other liabilities, not elsewhere shown",DB,125.609445,20250716
BE,2021,R0310,"Any other liabilities, not elsewhere shown",DC,2.640382,20250716
BE,2021,R0318,Total liabilities,DB,34167.502789,20250716
BE,2021,R0318,Total liabilities,DC,618.756346,20250716
BE,2021,R0319,Total liabilities reported by exempted IORPs,DB,,20250716
BE,2021,R0319,Total liabilities reported by exempted IORPs,DC,,20250716
BE,2021,R0320,Total liabilities reported by non-exempted IORPs,DB,34167.502789,20250716
BE,2021,R0320,Total liabilities reported by non-exempted IORPs,DC,618.756346,20250716
BE,2021,R0330,Regulatory own funds,DB,292.158184,20250716
BE,2021,R0330,Regulatory own funds,DC,0.0,20250716
BE,2021,R0340,Reserves,DB,8030.07057,20250716
BE,2021,R0340,Reserves,DC,1.432878,20250716
BE,2021,R0350,Statutory,DB,0.0,20250716
BE,2021,R0350,Statutory,DC,,20250716
BE,2021,R0360,Free,DB,8030.07057,20250716
BE,2021,R0360,Free,DC,1.432878,20250716
BE,2021,R0370,Profit reserves,DB,0.0,20250716
BE,2021,R0370,Profit reserves,DC,,20250716
BE,2022,R0010,Investments,DB,34317.730858,20250716
BE,2022,R0010,Investments,DC,577.818816,20250716
BE,2022,R0018,Property (other than for own use),DB,35.109537,20250716
BE,2022,R0018,Property (other than for own use),DC,,20250716
BE,2022,R0019,Property (other than for own use) reported by exempted IORPs,DB,,20250716
